time_sec,ros_time_sec,data_valid,vesc_valid,vehicle_valid,rc_valid,safety_valid,vesc_age_ms,vehicle_age_ms,rc_age_ms,safety_age_ms,mode,estop_active,manual_override,timeout_active,rc_ch1,rc_ch2,rc_ch5,rc_ch6,target_duty,limited_duty,final_duty,vesc_duty,target_steering,final_steering,speed_mps,speed_kph,accel_mps2,erpm,motor_rpm,wheel_rpm,battery_voltage,voltage_drop,input_current,motor_current,vesc_temp,motor_temp,fault_code,duty_limit_active,limit_reason
0.2914292129999012,1784116277.792469,True,True,True,True,True,2.022743999987142,1.7998579996856279,1.5924279996397672,1.2176019999969867,MANUAL,False,True,False,1512.0,1498.0,2000.0,-1.0,0.0,0.0,0.0,0.0,0.6980999708175659,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,15.0,-0.5999999999999996,0.0,-0.26,31.3,30.9,0.0,False,MANUAL_OVERRIDE
0.34090356399974553,1784116277.8419406,True,True,True,True,True,18.400708999251947,17.984921999413928,17.023870999764767,16.42407799954526,MANUAL,False,True,False,1512.0,1500.0,2000.0,-1.0,0.0,0.0,0.0,0.0,0.6980999708175659,0.0,0.00021816615649929117,0.0007853981633974482,0.010906498007980965,-1.0,-0.5,-0.041666666666666664,15.0,-0.5999999999999996,0.0,-0.31,31.2,30.9,0.0,False,MANUAL_OVERRIDE
0.39075014799982455,1784116277.8917801,True,True,True,True,True,8.58459299979586,7.807514999512932,7.582452999486122,7.208361999801127,MANUAL,False,True,False,1512.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,0.6980999708175659,0.0,-0.0,-0.0,-0.010942625627753165,0.0,0.0,0.0,15.0,-0.5999999999999996,0.0,-0.3,31.3,30.9,0.0,False,MANUAL_OVERRIDE
0.44122871899980964,1784116277.9422798,True,True,True,True,True,19.20175599934737,17.311046999566315,18.869106999773066,18.432965999636508,MANUAL,False,True,False,1512.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,0.6980999708175659,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,15.0,-0.5999999999999996,0.0,-0.3,31.3,30.9,0.0,False,MANUAL_OVERRIDE
0.4907097249997605,1784116277.991739,True,True,True,True,True,2.9481149995262967,1.4976419997765333,2.580233000117005,2.1761889993285877,MANUAL,False,True,False,1512.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,0.6980999708175659,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,15.0,-0.5999999999999996,0.0,-0.26,31.2,31.0,0.0,False,MANUAL_OVERRIDE
0.5410233949996837,1784116278.0420601,True,True,True,True,True,18.89592299994547,18.682124999941152,18.361283999183797,17.992121999668598,MANUAL,False,True,False,1512.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,0.6980999708175659,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,15.0,-0.5999999999999996,0.0,-0.3,31.2,31.0,0.0,False,MANUAL_OVERRIDE
0.5906999899998482,1784116278.0917304,True,True,True,True,True,8.890680999684264,7.8869409999242635,8.681939999405586,7.68523999977333,MANUAL,False,True,False,1512.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,0.6980999708175659,0.0,-0.00021816615649929117,-0.0007853981633974482,0.0,1.0,0.5,0.041666666666666664,15.0,-0.5999999999999996,0.0,-0.18,31.3,31.0,0.0,False,MANUAL_OVERRIDE
0.6409946829999171,1784116278.1421998,True,True,True,True,True,19.259005000094476,17.725617999531096,16.190565999750106,7.707832000050985,MANUAL,False,True,False,1512.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,0.6980999708175659,0.0,-0.0,-0.0,0.010743867357867828,0.0,0.0,0.0,15.0,-0.5999999999999996,0.0,-0.26,31.2,31.0,0.0,False,MANUAL_OVERRIDE
0.6907958589999907,1784116278.1918333,True,True,True,True,True,8.622579000075348,6.6653719995883876,8.189862000108405,7.515954999689711,MANUAL,False,True,False,1512.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,0.6980999708175659,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,15.0,-0.5999999999999996,0.0,-0.34,31.3,31.0,0.0,False,MANUAL_OVERRIDE
0.7408053600001949,1784116278.2418408,True,True,True,True,True,19.201948000045377,16.86952999989444,18.032539000159886,17.566061999787053,MANUAL,False,True,False,1512.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,0.6980999708175659,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,15.0,-0.5999999999999996,0.0,-0.34,31.3,31.0,0.0,False,MANUAL_OVERRIDE
