x,y
3.4789862727604692,4.300850316324299
3.54314196069637,4.263165252961929
3.606312656124272,4.223941146337036
3.668401387009305,4.183115395044039
3.7292809897572887,4.140570860794479
3.788827929402518,4.096244716364835
3.846934251088002,4.0500951718628935
3.9035192866446335,4.002138623454482
3.9584966026074193,3.9524196318068734
4.01181203242522,3.900990570765747
4.063363219551909,3.847850422038931
4.113048296366002,3.7929973473067022
4.160817679458871,3.7364602032118697
4.206614351746995,3.6782850353454926
4.2503906278980415,3.618539501120879
4.292122113034341,3.5573071329042154
4.331801349903504,3.494691788236774
4.369433244119204,3.430791293153404
4.40506085726045,3.3657030912972585
4.438731116312996,3.299532231415694
4.4704515075909965,3.2323498146755094
4.500328525861638,3.164260437791138
4.528541897556968,3.0953908616195323
4.555288924428606,3.0258603556210293
4.580846227844595,2.9558103137053298
4.605435986252145,2.8853585995763495
4.6291578186185625,2.814582714741701
4.652066669953127,2.7435482897640773
4.674149936338751,2.6723083762081963
4.6953467376857985,2.6008927083485807
4.715694295910679,2.5293406433641445
4.735259279755983,2.457697323490808
4.754002449126168,2.385978292947634
4.771734211330966,2.3141516095844255
4.788137150679662,2.2421333869019735
4.802831056675007,2.1698190707268665
4.815491054818413,2.09715974664517
4.825999625241094,2.024172122207087
4.83438301175167,1.9508810121859623
4.8407290571778425,1.8773208621612136
4.845153583517251,1.8035266046068026
4.84764561411735,1.7295240347119218
4.848065164209777,1.65537220533231
4.846175791347445,1.5812152434244475
4.841721613379037,1.5073062581290069
4.834503597375488,1.4339434555681145
4.824345645646647,1.3614246698702486
4.81117881446304,1.2899709469696092
4.794908083039359,1.2197168705989072
4.775336398485243,1.1507953921184124
4.752190949630601,1.0833976259433982
4.725090794766003,1.0178161568341202
4.693719627264875,0.9544060667580019
4.657954936256726,0.8935501251967928
4.617930312660034,0.8355174359727364
4.57396848482236,0.7804129526283639
4.526414115159055,0.7283732414110213
4.475600155334308,0.6795588000835457
4.421716782532624,0.634217696565694
4.364830996712211,0.592698031376576
4.305031839137843,0.555282593709078
4.242531108593604,0.5220959949100794
4.17770366510073,0.49306561986284914
4.110952563608946,0.4679650722718969
4.042636764746363,0.4463777471166148
3.972996558508073,0.42790139542259364
3.9021779888463817,0.41221117920198713
3.8303243994942724,0.39887100928356967
3.757579327639859,0.3874124858936576
3.6841198303478944,0.37739051389937606
3.6101772148882114,0.36829562654310255
3.5393529509246413,0.36005763199842633
3.471801577650579,0.35235392240761687
3.4076048679433653,0.3449615321563533
3.346804436817828,0.33773993286117676
3.2893966967545323,0.3307229638357776
3.202480700230903,0.3229661289585417
3.1189264441157656,0.3159334237229592
3.0387267520410637,0.30967960432657193
2.9618754308051125,0.30427324741720607
2.8883716480349078,0.2997210625472584
