[WARN] [1773477703.132911679] [sim_fake_sensor_publisher]: Centerline CSV not found: /tmp/none.csv
[INFO] [1773477703.717972905] [sim_fake_sensor_publisher]: Map path ready. length=157.98 m, points=721
[INFO] [1773477703.744478760] [sim_fake_sensor_publisher]: Fake sensor publisher started. world_type=map, rates(lidar/imu/odom/state)=15.0/15.0/15.0/60.0 Hz
[INFO] [1773477703.745093722] [sim_fake_sensor_publisher]: Publish flags: scan=True, imu=False, odom=True, odom_tf=True
[INFO] [1773477703.745688466] [sim_fake_sensor_publisher]: Scan scheduler: threaded
[INFO] [1773477703.746222764] [sim_fake_sensor_publisher]: Odom scheduler: threaded
[INFO] [1773477703.747000847] [sim_fake_sensor_publisher]: Active scan params: range_max=30.00 m, angle_min/max=-135.0/135.0 deg, increment=1.000 deg
[INFO] [1773477763.549512413] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773477768.614095292] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=3.9ms, target=15.00Hz
[INFO] [1773477773.615876352] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773477778.680280084] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=3.9ms, target=15.00Hz
[INFO] [1773477783.683563037] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=14.99, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773477788.747469551] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773477793.748781046] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773477798.813679589] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773477803.815809200] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=14.99, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773477808.881205930] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.4ms, target=15.00Hz
[INFO] [1773477813.948247720] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=3.9ms, target=15.00Hz
[INFO] [1773477818.949520280] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773477824.015438252] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773477829.080319378] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773477834.080840226] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=3.9ms, target=15.00Hz
[INFO] [1773477839.081140612] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773477844.082153103] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=3.9ms, target=15.00Hz
[INFO] [1773477849.147188374] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=3.9ms, target=15.00Hz
[INFO] [1773477854.148104835] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773477859.148989858] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773477864.214888461] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.5ms, target=15.00Hz
[INFO] [1773477869.281524789] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773477874.346872761] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773477879.347757472] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773477884.348011528] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773477889.416291426] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.5ms, target=15.00Hz
[INFO] [1773477894.481391444] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773477899.547476237] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773477904.548216817] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773477909.548287691] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773477914.548261703] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773477919.548761723] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773477924.549054125] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773477929.615356925] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773477934.680915628] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773477939.747008669] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773477944.747627934] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773477949.814025386] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773477954.880900988] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773477959.882382470] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773477964.949748225] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773477970.014745271] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773477975.015018877] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=3.8ms, target=15.00Hz
[INFO] [1773477980.016858156] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773477985.082154636] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773477990.148099529] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773477995.149092486] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773478000.216594085] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773478005.281003546] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773478010.282584541] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=3.9ms, target=15.00Hz
[INFO] [1773478015.348507330] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773478020.414043516] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=3.9ms, target=15.00Hz
[INFO] [1773478025.414516613] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773478030.414800437] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773478035.482338485] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773478040.547376908] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773478045.548919689] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773478050.613864674] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773478055.615091618] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773478060.615506419] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773478065.683009749] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773478070.746609493] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773478075.747580350] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773478080.814077682] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.4ms, target=15.00Hz
[INFO] [1773478085.815542470] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773478090.880541971] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.5ms, target=15.00Hz
[INFO] [1773478095.881500831] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773478100.883139229] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.5ms, target=15.00Hz
[INFO] [1773478105.947526386] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773478110.947995313] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773478116.015583947] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773478121.016283591] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.6ms, target=15.00Hz
[INFO] [1773478126.081743193] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773478131.148251825] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773478136.214711439] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773478141.215039321] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.0ms, target=15.00Hz
[INFO] [1773478146.280712196] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773478151.282169850] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773478156.349202954] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773478161.415247145] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773478166.415288344] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.5ms, target=15.00Hz
[INFO] [1773478171.416359710] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.6ms, target=15.00Hz
[INFO] [1773478176.416784909] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.7ms, target=15.00Hz
[INFO] [1773478181.418150322] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=7.0ms, target=15.00Hz
[INFO] [1773478186.418153454] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=6.7ms, target=15.00Hz
[INFO] [1773478191.418299440] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=7.5ms, target=15.00Hz
[INFO] [1773478196.483521779] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=6.0ms, target=15.00Hz
[INFO] [1773478201.548924801] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=6.9ms, target=15.00Hz
[INFO] [1773478206.551071417] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=14.99, avg_gen=6.1ms, target=15.00Hz
[INFO] [1773478211.553248321] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=14.99, avg_gen=8.0ms, target=15.00Hz
[INFO] [1773478216.618718570] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.8ms, target=15.00Hz
[INFO] [1773478221.618840151] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=6.4ms, target=15.00Hz
[INFO] [1773478226.681622876] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=5.7ms, target=15.00Hz
[INFO] [1773478231.695133259] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=14.99, avg_gen=6.3ms, target=15.00Hz
[INFO] [1773478236.749008266] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=5.4ms, target=15.00Hz
[INFO] [1773478241.749879767] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.7ms, target=15.00Hz
[INFO] [1773478246.817174769] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.5ms, target=15.00Hz
[INFO] [1773478251.817096898] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=6.4ms, target=15.00Hz
[INFO] [1773478256.883804349] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=6.1ms, target=15.00Hz
[INFO] [1773478261.948502345] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.5ms, target=15.00Hz
[INFO] [1773478266.948755005] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.6ms, target=15.00Hz
[INFO] [1773478272.015983684] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.5ms, target=15.00Hz
[INFO] [1773478277.017420089] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=6.1ms, target=15.00Hz
[INFO] [1773478282.085190712] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.8ms, target=15.00Hz
[INFO] [1773478287.151965987] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.8ms, target=15.00Hz
[INFO] [1773478292.216643973] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=5.9ms, target=15.00Hz
[INFO] [1773478297.216483073] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.6ms, target=15.00Hz
[INFO] [1773478302.281341121] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.7ms, target=15.00Hz
[INFO] [1773478307.282627943] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.7ms, target=15.00Hz
[INFO] [1773478312.348869278] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.5ms, target=15.00Hz
[INFO] [1773478317.349154858] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=6.0ms, target=15.00Hz
[INFO] [1773478322.417613307] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=14.99, avg_gen=5.7ms, target=15.00Hz
[INFO] [1773478327.482844705] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=5.5ms, target=15.00Hz
[INFO] [1773478332.547262928] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.1ms, target=15.00Hz
[INFO] [1773478337.547577302] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.6ms, target=15.00Hz
[INFO] [1773478342.550187665] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.8ms, target=15.00Hz
[INFO] [1773478347.548839090] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.7ms, target=15.00Hz
[INFO] [1773478352.550648672] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=6.7ms, target=15.00Hz
[INFO] [1773478357.617602007] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.9ms, target=15.00Hz
[INFO] [1773478362.682258975] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=6.1ms, target=15.00Hz
[INFO] [1773478367.747925517] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.2ms, target=15.00Hz
[INFO] [1773478372.748121579] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.1ms, target=15.00Hz
[INFO] [1773478377.752155579] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=14.99, avg_gen=4.6ms, target=15.00Hz
[INFO] [1773478382.815434425] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=5.4ms, target=15.00Hz
[INFO] [1773478387.817029680] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=14.99, avg_gen=5.0ms, target=15.00Hz
[INFO] [1773478392.883365797] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=6.0ms, target=15.00Hz
[INFO] [1773478397.885202983] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.7ms, target=15.00Hz
[INFO] [1773478402.948637856] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=5.4ms, target=15.00Hz
[INFO] [1773478407.948473177] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.4ms, target=15.00Hz
[INFO] [1773478412.948755715] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.9ms, target=15.00Hz
[INFO] [1773478417.949621596] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.3ms, target=15.00Hz
[INFO] [1773478423.015017796] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.9ms, target=15.00Hz
[INFO] [1773478428.017365944] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=14.99, avg_gen=5.1ms, target=15.00Hz
[INFO] [1773478433.083457152] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.2ms, target=15.00Hz
[INFO] [1773478438.083712493] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.2ms, target=15.00Hz
[INFO] [1773478443.085862900] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=14.99, avg_gen=5.4ms, target=15.00Hz
[INFO] [1773478448.152240269] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.2ms, target=15.00Hz
[INFO] [1773478453.214600048] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=5.1ms, target=15.00Hz
[INFO] [1773478458.216151127] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.5ms, target=15.00Hz
[INFO] [1773478463.281436083] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.1ms, target=15.00Hz
[INFO] [1773478468.282448768] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773478473.347439991] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.9ms, target=15.00Hz
[INFO] [1773478478.351318445] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=14.99, avg_gen=4.4ms, target=15.00Hz
[INFO] [1773478483.416377722] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=5.0ms, target=15.00Hz
[INFO] [1773478488.481008822] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773478493.482507905] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.7ms, target=15.00Hz
[INFO] [1773478498.548902251] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.4ms, target=15.00Hz
[INFO] [1773478503.550267788] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.5ms, target=15.00Hz
[INFO] [1773478508.613709839] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773478513.615564211] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=14.99, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773478518.681846141] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.4ms, target=15.00Hz
[INFO] [1773478523.747706963] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773478528.749032407] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.5ms, target=15.00Hz
[INFO] [1773478533.815299027] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773478538.881495797] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.6ms, target=15.00Hz
[INFO] [1773478543.947579879] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773478548.950081516] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=14.99, avg_gen=4.5ms, target=15.00Hz
[INFO] [1773478554.015007096] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.4ms, target=15.00Hz
[INFO] [1773478559.080916294] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.4ms, target=15.00Hz
[INFO] [1773478564.081715430] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.4ms, target=15.00Hz
[INFO] [1773478569.083908800] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=14.99, avg_gen=4.4ms, target=15.00Hz
[INFO] [1773478574.147589760] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=4.1ms, target=15.00Hz
[INFO] [1773478579.148658346] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773478584.215869447] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.2ms, target=15.00Hz
[INFO] [1773478589.217572747] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.4ms, target=15.00Hz
[INFO] [1773478594.282182037] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=4.7ms, target=15.00Hz
[INFO] [1773478599.349547454] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773478604.414530632] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=4.8ms, target=15.00Hz
[INFO] [1773478609.414609350] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773478614.415169490] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.4ms, target=15.00Hz
[INFO] [1773478619.415937605] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773478624.480423794] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.01, avg_gen=4.7ms, target=15.00Hz
[INFO] [1773478629.480922334] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
[INFO] [1773478634.482209961] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.5ms, target=15.00Hz
[INFO] [1773478639.482891987] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=4.3ms, target=15.00Hz
