[WARN] [1773475357.138057486] [sim_fake_sensor_publisher]: Centerline CSV not found: /tmp/none.csv
[INFO] [1773475358.116567293] [sim_fake_sensor_publisher]: Map path ready. length=121.22 m, points=721
[INFO] [1773475358.143985199] [sim_fake_sensor_publisher]: Fake sensor publisher started. world_type=map, rates(lidar/imu/odom/state)=15.0/15.0/15.0/60.0 Hz
[INFO] [1773475358.145438820] [sim_fake_sensor_publisher]: Publish flags: scan=True, imu=False, odom=True, odom_tf=True
[INFO] [1773475358.146568033] [sim_fake_sensor_publisher]: Scan scheduler: threaded
[INFO] [1773475358.146964720] [sim_fake_sensor_publisher]: Odom scheduler: threaded
[INFO] [1773475358.147318474] [sim_fake_sensor_publisher]: Active scan params: range_max=8.00 m, angle_min/max=-135.0/135.0 deg, increment=1.000 deg
[INFO] [1773475358.147666096] [sim_fake_sensor_publisher]: Control mode: centerline s-progress (pure_pursuit forced OFF, waypoint_yaw forced OFF)
[INFO] [1773475358.148007566] [sim_fake_sensor_publisher]: Motion source: internal_path
[INFO] [1773475362.146343037] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=12.14, avg_gen=2.6ms, target=15.00Hz
[INFO] [1773475367.212032301] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.2ms, target=15.00Hz
[INFO] [1773475372.212453878] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.3ms, target=15.00Hz
[INFO] [1773475377.213108049] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.6ms, target=15.00Hz
[INFO] [1773475382.213051896] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.3ms, target=15.00Hz
[INFO] [1773475387.279607259] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.7ms, target=15.00Hz
[INFO] [1773475392.345964146] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.4ms, target=15.00Hz
[INFO] [1773475397.412931264] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.6ms, target=15.00Hz
[INFO] [1773475402.479307888] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.5ms, target=15.00Hz
[INFO] [1773475407.545935385] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.7ms, target=15.00Hz
[INFO] [1773475412.546099759] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.5ms, target=15.00Hz
[INFO] [1773475417.546040131] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.6ms, target=15.00Hz
[INFO] [1773475422.612511450] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.6ms, target=15.00Hz
[INFO] [1773475427.613008206] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.6ms, target=15.00Hz
[INFO] [1773475432.678859344] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.7ms, target=15.00Hz
[INFO] [1773475437.679152238] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.6ms, target=15.00Hz
[INFO] [1773475442.746017626] [sim_fake_sensor_publisher]: scan publisher diag: pub_hz=15.00, avg_gen=2.6ms, target=15.00Hz
