time_sec,ros_time_sec,data_valid,vesc_valid,vehicle_valid,rc_valid,safety_valid,vesc_age_ms,vehicle_age_ms,rc_age_ms,safety_age_ms,mode,estop_active,manual_override,timeout_active,rc_ch1,rc_ch2,rc_ch5,rc_ch6,target_duty,limited_duty,final_duty,vesc_duty,target_steering,final_steering,speed_mps,speed_kph,accel_mps2,erpm,motor_rpm,wheel_rpm,battery_voltage,voltage_drop,input_current,motor_current,vesc_temp,motor_temp,fault_code,duty_limit_active,limit_reason,cross_track_error_m,heading_error_rad,heading_term_rad,cross_track_term_rad,stanley_steering_sum_rad,raw_steering_cmd_rad,filtered_or_limited_steering_cmd_rad,stanley_speed_mps,closest_path_index
20.214913840999998,1784287892.2249138,True,True,True,True,True,13.182563000100345,8.069766000062373,12.97225400003299,9.212642000420601,MANUAL,False,True,False,1513.0,1498.0,2000.0,-1.0,0.0,0.0,0.0,-0.001,-0.6980999708175659,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,13.6,0.8000000000000007,0.0,0.0,27.4,26.1,0.0,False,MANUAL_OVERRIDE,-3.7532989211283523,-1.5492945583968991,-0.3873236395992248,-1.5494849711020433,-1.936808610701268,-0.6981,-0.6980999999999999,9.81847253193539e-38,0.0
20.26504153299993,1784287892.2750099,True,True,True,True,True,1.049689999945258,21.472590000030323,21.25152899998284,20.90028800012078,MANUAL,False,True,False,1513.0,1498.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.6980999708175659,0.0,0.0017453292519943294,0.006283185307179586,0.0,-8.0,-4.0,-0.3333333333333333,13.7,0.7000000000000011,0.0,-0.11,27.4,26.1,0.0,False,MANUAL_OVERRIDE,-3.718133246052715,-1.5532573826022844,-0.3883143456505711,-1.5492834726513196,-1.9375978183018907,-0.6981,-0.6980999999999999,4.142168099410243e-38,0.0
20.315084422999917,1784287892.3250551,True,True,True,True,True,12.333582000337628,12.039622999964195,11.814977000085491,11.37874300002295,MANUAL,False,True,False,1513.0,1498.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.6980999708175659,0.0,0.0017453292519943294,0.006283185307179586,0.0,-8.0,-4.0,-0.3333333333333333,13.7,0.7000000000000011,0.0,-0.11,27.4,26.1,0.0,False,MANUAL_OVERRIDE,-3.73006398041349,-1.5481907201584093,-0.3870476800396023,-1.549274312316952,-1.9363219923565542,-0.6981,-0.6980999999999999,0.00043633231299858234,0.0
20.365128400999765,1784287892.3750975,True,True,True,True,True,22.676459000194882,20.108587999857264,21.58654499999102,20.858751000105258,MANUAL,False,True,False,1513.0,1498.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.6980999708175659,0.0,0.001963495408493621,0.0070685834705770355,0.0,-9.0,-4.5,-0.375,13.7,0.7000000000000011,0.0,-0.15,27.3,26.1,0.0,False,MANUAL_OVERRIDE,-3.7259103367544033,-1.5397143240926017,-0.3849285810231504,-1.549105230242263,-1.9340338112654134,-0.6981,-0.6980999999999999,0.0012476377074803215,0.0
20.414982902999782,1784287892.4250493,True,True,True,True,True,10.123640000074374,9.839313000156835,9.610539999812318,9.221058000093763,MANUAL,False,True,False,1514.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.6980999708175659,0.0,0.0021816615649929124,0.007853981633974485,0.0,-10.0,-5.0,-0.4166666666666667,13.6,0.8000000000000007,0.0,-0.06,27.3,26.1,0.0,False,MANUAL_OVERRIDE,-3.75638689819932,-1.5422934452835104,-0.3855733613208776,-1.5491980709941784,-1.934771432315056,-0.6981,-0.6980999999999999,0.001716034480003458,0.0
20.46584923699993,1784287892.475906,True,True,True,True,True,2.0457140003600216,1.7776750000848551,1.579879000018991,1.2287340000511904,MANUAL,False,True,False,1513.0,1434.0,2000.0,-1.0,0.0,0.026400000000000003,0.026400000000000003,0.026400000000000003,-0.6980999708175659,0.0,0.0037088246604879507,0.013351768777756623,0.0,-17.0,-8.5,-0.7083333333333334,13.6,0.8000000000000007,0.0,-0.08,27.4,26.1,0.0,False,MANUAL_OVERRIDE,-3.739690707224629,-1.539160885957581,-0.38479022148939523,-1.5489856796284147,-1.93377590111781,-0.6981,-0.6980999999999999,0.0023670159123867457,0.0
20.515174189999925,1784287892.525146,True,True,True,True,True,12.804857999981323,12.586804999955348,12.390960000175255,12.045064000176353,MANUAL,False,True,False,1510.0,1334.0,2000.0,-1.0,0.0,0.0664,0.0664,0.026,-0.6980999708175659,0.0,-0.012653637076958888,-0.045553093477052,0.0,58.0,29.0,2.4166666666666665,13.6,0.8000000000000007,0.0,0.3,27.4,26.0,0.0,False,MANUAL_OVERRIDE,-3.7463932604998567,-1.5373953462406504,-0.3843488365601626,-1.5489650230352314,-1.933313859595394,-0.6981,-0.6980999999999999,0.0027024680994120467,0.0
20.566105805000007,1784287892.5760744,True,True,True,True,True,22.857648000353947,22.5399760001892,22.29894600031912,21.37354700016658,MANUAL,False,True,False,1500.0,1272.0,2000.0,-1.0,0.0,0.0912,0.0912,0.0912,-0.6980999708175659,0.0,-0.027270769562411395,-0.09817477042468102,0.0,125.0,62.5,5.208333333333333,13.5,0.9000000000000004,0.8,15.95,27.4,26.0,0.0,False,MANUAL_OVERRIDE,-3.712143385107578,-1.5620398156434687,-0.3905099539108672,-1.547730998817273,-1.9382409527281401,-0.6981,-0.6980999999999999,0.008455487664556314,0.0
20.615650282999923,1784287892.6256185,True,True,True,True,True,12.71851899991816,11.207474000002549,12.462097000025096,12.060390999977244,MANUAL,False,True,False,1488.0,1284.0,2000.0,-1.0,0.0,0.08762204208374025,0.08762204208374025,0.08762204208374025,-0.6980999708175659,0.0,-0.0272707695624114,-0.09817477042468103,0.0,125.0,62.5,5.208333333333333,13.5,0.9000000000000004,0.8,15.95,27.4,26.1,0.0,False,MANUAL_OVERRIDE,-3.785454044141989,-1.5182144757417566,-0.37955361893543915,-1.5466247126743125,-1.9261783316097516,-0.6981,-0.6980999999999999,0.017277538255987025,0.0
20.667043669999657,1784287892.6770113,True,True,True,True,True,22.816911000063556,22.578632999739057,22.383203999652324,22.040924000066298,MANUAL,False,True,False,1502.0,1390.0,2000.0,-1.0,0.0,0.07554380455017091,0.07554380455017091,0.07554380455017091,-0.6980999708175659,0.0,-0.1559888018969932,-0.5615596868291756,0.0,715.0,357.5,29.791666666666668,13.5,0.9000000000000004,1.26,21.44,27.3,26.1,0.0,False,MANUAL_OVERRIDE,-3.789401352000102,-1.5268084349174496,-0.3817021087293624,-1.546696298666655,-1.9283984073960174,-0.6981,-0.6980999999999999,0.017013546126937753,0.0
