time_sec,ros_time_sec,mode,estop_active,manual_override,timeout_active,rc_ch1,rc_ch2,rc_ch5,rc_ch6,target_duty,limited_duty,final_duty,vesc_duty,target_steering,final_steering,speed_mps,speed_kph,accel_mps2,erpm,motor_rpm,wheel_rpm,battery_voltage,voltage_drop,input_current,motor_current,vesc_temp,motor_temp,fault_code,duty_limit_active,limit_reason
5.410419251999883,1783830002.5765593,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.460622372999751,1783830002.6267679,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.510427745000015,1783830002.6765683,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.560379257000022,1783830002.7265186,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.610711014000117,1783830002.7768514,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.660477250999975,1783830002.82662,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.7107646260001275,1783830002.876906,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.760699626000132,1783830002.92684,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.810614754999733,1783830002.9767592,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.860428737999882,1783830003.0265698,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.9104012789998706,1783830003.0765429,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.960375388000102,1783830003.1265144,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.010440437999932,1783830003.1765807,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.060414322999804,1783830003.2265546,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.110410319000039,1783830003.2765508,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.160499496999819,1783830003.3266408,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.210707360000015,1783830003.3768477,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.2605035540000245,1783830003.426645,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.310723896000127,1783830003.476865,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.3605028419997325,1783830003.5266438,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.410423896999873,1783830003.5765638,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.460409461999916,1783830003.62655,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.510414257999855,1783830003.6765544,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.560382670999843,1783830003.726522,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.610388586999761,1783830003.7765281,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.660403590999977,1783830003.8265433,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.710512000000108,1783830003.876654,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.760507452999718,1783830003.9266489,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.810579222999877,1783830003.9767227,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.860508920000029,1783830004.0266507,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.910707188999822,1783830004.0768473,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.960513084000013,1783830004.126654,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.010444319999806,1783830004.1765845,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.060506240999985,1783830004.2266464,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.1107124770001064,1783830004.2768536,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.1605033010000625,1783830004.3266444,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.210706176999793,1783830004.3768466,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.260507241000141,1783830004.4266477,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.310436300999754,1783830004.4765763,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.360484429999815,1783830004.5266242,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.410499343000083,1783830004.5766401,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.460374132999732,1783830004.6265132,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.510532658000102,1783830004.6766732,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.560699568000018,1783830004.7268407,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.610711442000138,1783830004.7768528,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.660417468000105,1783830004.8265576,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.71059816900015,1783830004.87674,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.760384512999735,1783830004.9265246,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.810720890000084,1783830004.976861,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.860496741000134,1783830005.026637,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.910423919000095,1783830005.0765638,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.960391639000136,1783830005.126531,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.010441278000144,1783830005.176582,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.060550882999905,1783830005.2266946,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.110442478000095,1783830005.2765834,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.160501364000083,1783830005.3266418,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.210701814000004,1783830005.376842,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.260690781999983,1783830005.426831,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.310456620999958,1783830005.476597,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.360694030000104,1783830005.5268345,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.410436093000044,1783830005.5765765,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.460378373999902,1783830005.6265173,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.510541929999818,1783830005.6766827,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.560681294000005,1783830005.726822,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.610539000999779,1783830005.7766798,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.660407940999903,1783830005.8265488,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.71043927599976,1783830005.8765798,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.760538192999775,1783830005.92668,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.810540344999936,1783830005.9766824,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.860412326999722,1783830006.0265522,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.910538064999855,1783830006.0766788,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.960700123000152,1783830006.1268415,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.01045444700003,1783830006.1765947,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.060690453999996,1783830006.2268312,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.11054253500015,1783830006.276683,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.160492341999998,1783830006.3266337,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.210534787000142,1783830006.3766751,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.260690604000047,1783830006.4268315,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
