time_sec,ros_time_sec,data_valid,vesc_valid,vehicle_valid,rc_valid,safety_valid,vesc_age_ms,vehicle_age_ms,rc_age_ms,safety_age_ms,mode,estop_active,manual_override,timeout_active,rc_ch1,rc_ch2,rc_ch5,rc_ch6,target_duty,limited_duty,final_duty,vesc_duty,target_steering,final_steering,speed_mps,speed_kph,accel_mps2,erpm,motor_rpm,wheel_rpm,battery_voltage,voltage_drop,input_current,motor_current,vesc_temp,motor_temp,fault_code,duty_limit_active,limit_reason
0.44964520699977584,1783872944.9542527,True,True,True,True,True,10.380719000750105,9.87245000032999,9.647004000726156,3.4698830004344927,MANUAL,False,True,False,1513.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,0.01756587065756321,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.1,2.3000000000000007,0.0,-0.1,31.8,31.7,0.0,False,MANUAL_OVERRIDE
0.48804003299846954,1783872944.9903069,True,True,True,True,True,11.736562999431044,11.481707999337232,11.281414999757544,6.843346998721245,MANUAL,False,True,False,1513.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.10541568696498871,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.2,2.200000000000001,0.0,-0.05,31.6,31.7,0.0,False,MANUAL_OVERRIDE
0.545024207998722,1783872945.0472872,True,True,True,True,True,12.300192998736748,12.087068000255385,11.898966999069671,7.70528899920464,MANUAL,False,True,False,1513.0,1498.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.10368596017360687,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.1,2.3000000000000007,0.0,-0.1,31.7,31.7,0.0,False,MANUAL_OVERRIDE
0.5883253379997768,1783872945.0905879,True,True,True,True,True,1.3350110002647853,0.9376890011481009,2.800105001369957,11.094626001067809,MANUAL,False,True,False,1513.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.09632261097431183,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.2,2.200000000000001,0.0,-0.06,31.6,31.7,0.0,False,MANUAL_OVERRIDE
0.6380054829987785,1783872945.1402686,True,True,True,True,True,11.90203899932385,11.664304998703301,11.468011998658767,11.047936999602825,MANUAL,False,True,False,1513.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.0863991379737854,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.2,2.200000000000001,0.0,-0.02,31.7,31.7,0.0,False,MANUAL_OVERRIDE
0.6885774269994727,1783872945.1908386,True,True,True,True,True,1.289058000111254,20.46901500034437,1.0096269998030039,21.42910400107212,MANUAL,False,True,False,1513.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.08508379757404327,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.2,2.200000000000001,0.0,-0.07,31.6,31.7,0.0,False,MANUAL_OVERRIDE
0.7377638299985847,1783872945.2400293,True,True,True,True,True,12.307200999202905,10.613684999043471,12.030201998641132,11.652047998722992,MANUAL,False,True,False,1513.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.03280111774802208,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.1,2.3000000000000007,0.0,-0.07,31.7,31.6,0.0,False,MANUAL_OVERRIDE
0.7889629909986979,1783872945.2912278,True,True,True,True,True,19.262967000031495,19.007408000106807,18.80513099968084,18.44579399948998,MANUAL,False,True,False,1513.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.01941349171102047,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.1,2.3000000000000007,0.0,-0.07,31.7,31.6,0.0,False,MANUAL_OVERRIDE
0.8377485839992005,1783872945.3400145,True,True,True,True,True,12.526471000455786,11.432330000388902,12.312737000684137,11.064225000154693,MANUAL,False,True,False,1513.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.017374366521835327,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.1,2.3000000000000007,0.0,-0.12,31.7,31.7,0.0,False,MANUAL_OVERRIDE
0.8877356809989578,1783872945.3900032,True,True,True,True,True,21.77906500037352,19.183381000402733,21.551378998992732,21.186025000133668,MANUAL,False,True,False,1513.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.02452027052640915,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.1,2.3000000000000007,0.0,-0.17,31.9,31.6,0.0,False,MANUAL_OVERRIDE
0.9375991580000118,1783872945.4398618,True,True,True,True,True,5.7058450001932215,5.371212000682135,5.151142000613618,4.736219001642894,MANUAL,False,True,False,1513.0,1499.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.026350045576691628,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.2,2.200000000000001,0.0,-0.15,31.9,31.6,0.0,False,MANUAL_OVERRIDE
0.9889404659988941,1783872945.4912016,True,True,True,True,True,2.2953560001042206,20.655770998928347,1.8297440001333598,1.417892999597825,AUTO,False,False,False,1513.0,1499.0,1000.0,-1.0,-0.003019988536834717,-0.003019988536834717,-0.003019988536834717,-0.003019988536834717,-0.031786542385816574,-0.04553293566224978,0.00021816615649929117,0.0007853981633974482,0.010697645290626423,-1.0,-0.5,-0.041666666666666664,12.2,2.200000000000001,0.0,-0.05,32.0,31.6,0.0,False,NONE
1.0376274969985388,1783872945.5398884,True,True,True,True,True,1.9666110001708148,30.445242999121547,1.5736089990241453,1.1755509985960089,AUTO,False,False,False,1513.0,1499.0,1000.0,-1.0,-0.009000241756439209,-0.009000241756439209,-0.009000241756439209,-0.009000241756439209,-0.034140050411224365,-0.047554400593550386,-0.0,-0.0,0.0,0.0,0.0,0.0,12.2,2.200000000000001,0.0,-0.06,31.9,31.6,0.0,False,NONE
