timestamp_iso,elapsed_sec,target_duty,applied_duty,vesc_duty_now,erpm,motor_rpm,wheel_rpm,speed_mps,input_voltage,current_motor,current_in,temp_mos,temp_motor,event,note,tachometer,tachometer_abs,tacho_delta,tacho_dt,tacho_erpm,tacho_motor_rpm,tacho_wheel_rpm,tacho_speed_mps
2026-07-16T22:58:08.885,0.000791,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.380,0.000,28.40,27.40,,,-30417.000,205599.000,nan,nan,nan,nan,nan,nan
2026-07-16T22:58:08.946,0.060960,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.460,0.000,28.60,27.40,,,-30417.000,205599.000,0.000,0.019833,0.000,0.000,0.000,0.000000
2026-07-16T22:58:08.986,0.101125,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.480,0.000,28.60,27.40,,,-30417.000,205599.000,0.000,0.019941,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.046,0.161176,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.500,0.000,28.50,27.40,,,-30417.000,205599.000,0.000,0.020046,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.086,0.201114,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.390,0.000,28.50,27.40,,,-30417.000,205599.000,0.000,0.020039,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.146,0.261638,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.280,0.000,28.40,27.40,,,-30417.000,205599.000,0.000,0.020644,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.186,0.301124,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.340,0.000,28.40,27.40,,,-30417.000,205599.000,0.000,0.019877,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.245,0.360882,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.510,0.000,28.40,27.40,,,-30417.000,205599.000,0.000,0.019630,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.286,0.401169,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.500,0.000,28.40,27.40,,,-30417.000,205599.000,0.000,0.019925,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.346,0.461064,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.380,0.000,28.50,27.40,,,-30417.000,205599.000,0.000,0.019877,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.386,0.501164,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.390,0.000,28.40,27.40,,,-30417.000,205599.000,0.000,0.020215,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.446,0.561151,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.390,0.000,28.50,27.40,,,-30417.000,205599.000,0.000,0.020092,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.486,0.600984,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.500,0.000,28.30,27.40,,,-30417.000,205599.000,0.000,0.019766,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.546,0.661002,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.240,0.000,28.40,27.40,,,-30417.000,205599.000,0.000,0.019791,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.586,0.701141,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.240,0.000,28.40,27.50,,,-30417.000,205599.000,0.000,0.019983,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.646,0.761161,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.470,0.000,28.60,27.40,,,-30417.000,205599.000,0.000,0.020049,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.686,0.801122,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.360,0.000,28.50,27.40,,,-30417.000,205599.000,0.000,0.020156,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.746,0.861058,0.000000,0.000000,0.000000,-1.000,-0.500,-0.042,-0.000218,12.000,-0.420,0.000,28.50,27.40,,,-30417.000,205599.000,0.000,0.019738,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.785,0.900868,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.610,0.000,28.50,27.40,,,-30417.000,205599.000,0.000,0.019930,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.846,0.961166,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.470,0.000,28.50,27.40,,,-30417.000,205599.000,0.000,0.019894,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.886,1.001175,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.390,0.000,28.40,27.40,,,-30417.000,205599.000,0.000,0.020009,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.946,1.061216,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.530,0.000,28.50,27.40,,,-30417.000,205599.000,0.000,0.019807,0.000,0.000,0.000,0.000000
2026-07-16T22:58:09.986,1.101230,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.450,0.000,28.60,27.40,,,-30417.000,205599.000,0.000,0.019871,0.000,0.000,0.000,0.000000
2026-07-16T22:58:10.046,1.161340,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.540,0.000,28.50,27.40,,,-30417.000,205599.000,0.000,0.020217,0.000,0.000,0.000,0.000000
2026-07-16T22:58:10.086,1.201015,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.360,0.000,28.50,27.40,,,-30417.000,205599.000,0.000,0.019804,0.000,0.000,0.000,0.000000
2026-07-16T22:58:10.146,1.261135,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.240,0.000,28.40,27.40,,,-30417.000,205599.000,0.000,0.019873,0.000,0.000,0.000,0.000000
2026-07-16T22:58:10.186,1.301247,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.370,0.000,28.50,27.40,,,-30417.000,205599.000,0.000,0.020028,0.000,0.000,0.000,0.000000
2026-07-16T22:58:10.246,1.361240,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.360,0.000,28.30,27.40,,,-30417.000,205599.000,0.000,0.019866,0.000,0.000,0.000,0.000000
2026-07-16T22:58:10.286,1.401262,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.180,0.000,28.50,27.50,,,-30417.000,205599.000,0.000,0.020126,0.000,0.000,0.000,0.000000
2026-07-16T22:58:10.346,1.461258,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.430,0.000,28.70,27.40,,,-30417.000,205599.000,0.000,0.020151,0.000,0.000,0.000,0.000000
2026-07-16T22:58:10.386,1.500992,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.210,0.000,28.50,27.40,,,-30417.000,205599.000,0.000,0.019717,0.000,0.000,0.000,0.000000
2026-07-16T22:58:10.446,1.561139,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.250,0.000,28.40,27.40,,,-30417.000,205599.000,0.000,0.019910,0.000,0.000,0.000,0.000000
2026-07-16T22:58:10.486,1.601170,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,12.000,-0.250,0.000,28.40,27.40,,,-30417.000,205599.000,0.000,0.020032,0.000,0.000,0.000,0.000000
