timestamp,elapsed_time,mode,mock,duty_cmd,measured_erpm,motor_rpm,wheel_rpm,vehicle_speed_mps,duty_now,motor_current,input_current,input_voltage,warning
1782477723.772938,2.355,hand-roll,False,0.00000,-112.00,-16.00,-16.00,-0.0838,-0.00600,0.000,0.000,16.100,negative_erpm
1782477723.822987,2.405,hand-roll,False,0.00000,30.00,4.29,4.29,0.0224,0.01800,0.000,0.000,16.000,near_zero
1782477723.873370,2.456,hand-roll,False,0.00000,102.00,14.57,14.57,0.0763,-0.01500,0.000,0.000,16.100,positive_erpm
1782477723.923121,2.506,hand-roll,False,0.00000,138.00,19.71,19.71,0.1032,0.00400,0.000,0.000,16.000,positive_erpm
1782477723.973240,2.556,hand-roll,False,0.00000,-22.00,-3.14,-3.14,-0.0165,0.00000,0.000,0.000,16.000,near_zero
1782477724.023293,2.606,hand-roll,False,0.00000,-9.00,-1.29,-1.29,-0.0067,0.00000,0.000,0.000,16.000,near_zero
1782477724.073709,2.656,hand-roll,False,0.00000,-12.00,-1.71,-1.71,-0.0090,0.00000,0.000,0.000,16.000,near_zero
1782477724.123897,2.706,hand-roll,False,0.00000,-2.00,-0.29,-0.29,-0.0015,0.00000,0.000,0.000,16.000,near_zero
1782477724.173645,2.756,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,-0.00100,0.000,0.000,16.000,near_zero
1782477724.223723,2.806,hand-roll,False,0.00000,13.00,1.86,1.86,0.0097,-0.00500,0.000,0.000,16.100,near_zero
1782477724.273892,2.856,hand-roll,False,0.00000,-84.00,-12.00,-12.00,-0.0628,-0.00500,0.000,0.000,16.000,negative_erpm
1782477724.324058,2.907,hand-roll,False,0.00000,-152.00,-21.71,-21.71,-0.1137,-0.01000,0.000,0.000,16.000,negative_erpm
1782477724.374060,2.957,hand-roll,False,0.00000,119.00,17.00,17.00,0.0890,-0.01800,0.000,0.000,16.000,positive_erpm
1782477724.424076,3.007,hand-roll,False,0.00000,-40.00,-5.71,-5.71,-0.0299,-0.01200,0.000,0.000,16.000,near_zero
1782477724.474182,3.057,hand-roll,False,0.00000,128.00,18.29,18.29,0.0957,-0.00500,0.000,0.000,16.000,positive_erpm
1782477724.529103,3.112,hand-roll,False,0.00000,-17.00,-2.43,-2.43,-0.0127,0.00000,0.000,0.000,16.000,near_zero
1782477724.579120,3.162,hand-roll,False,0.00000,-11.00,-1.57,-1.57,-0.0082,0.00100,0.000,0.000,16.100,near_zero
1782477724.629341,3.212,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00000,0.000,0.000,16.000,near_zero
1782477724.679179,3.262,hand-roll,False,0.00000,32.00,4.57,4.57,0.0239,-0.00500,0.000,0.000,16.000,near_zero
1782477724.729163,3.312,hand-roll,False,0.00000,-23.00,-3.29,-3.29,-0.0172,-0.00900,0.000,0.000,16.000,near_zero
1782477724.779442,3.362,hand-roll,False,0.00000,-136.00,-19.43,-19.43,-0.1017,0.01400,0.000,0.000,16.100,negative_erpm
1782477724.829548,3.412,hand-roll,False,0.00000,148.00,21.14,21.14,0.1107,0.00800,0.000,0.000,16.100,positive_erpm
1782477724.879696,3.462,hand-roll,False,0.00000,-97.00,-13.86,-13.86,-0.0726,-0.00200,0.000,0.000,16.000,negative_erpm
1782477724.929586,3.512,hand-roll,False,0.00000,2.00,0.29,0.29,0.0015,0.00100,0.000,0.000,16.000,near_zero
1782477724.979709,3.562,hand-roll,False,0.00000,4.00,0.57,0.57,0.0030,0.00000,0.000,0.000,16.000,near_zero
1782477725.029827,3.612,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00000,0.000,0.000,16.100,near_zero
1782477725.079997,3.662,hand-roll,False,0.00000,-44.00,-6.29,-6.29,-0.0329,-0.00500,0.000,0.000,16.000,near_zero
1782477725.130140,3.713,hand-roll,False,0.00000,-130.00,-18.57,-18.57,-0.0972,-0.00800,0.000,0.000,16.000,negative_erpm
1782477725.180228,3.763,hand-roll,False,0.00000,127.00,18.14,18.14,0.0950,0.00900,0.000,0.000,16.100,positive_erpm
1782477725.230335,3.813,hand-roll,False,0.00000,136.00,19.43,19.43,0.1017,0.00600,0.000,0.000,16.000,positive_erpm
1782477725.280306,3.863,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00000,0.000,0.000,16.000,near_zero
1782477725.330465,3.913,hand-roll,False,0.00000,-3.00,-0.43,-0.43,-0.0022,0.00000,0.000,0.000,16.000,near_zero
1782477725.380491,3.963,hand-roll,False,0.00000,2.00,0.29,0.29,0.0015,0.00000,0.000,0.000,16.000,near_zero
1782477725.430738,4.013,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00000,0.000,0.000,16.100,near_zero
1782477725.480975,4.063,hand-roll,False,0.00000,-26.00,-3.71,-3.71,-0.0194,-0.00600,0.000,0.000,16.000,near_zero
1782477725.530865,4.113,hand-roll,False,0.00000,-53.00,-7.57,-7.57,-0.0396,-0.01300,0.000,0.000,16.000,near_zero
1782477725.580922,4.163,hand-roll,False,0.00000,-133.00,-19.00,-19.00,-0.0995,-0.00700,0.000,0.000,16.000,negative_erpm
1782477725.631198,4.214,hand-roll,False,0.00000,-104.00,-14.86,-14.86,-0.0778,-0.00400,0.000,0.000,16.000,negative_erpm
1782477725.681085,4.264,hand-roll,False,0.00000,25.00,3.57,3.57,0.0187,0.00100,0.000,0.000,16.000,near_zero
1782477725.731445,4.314,hand-roll,False,0.00000,4.00,0.57,0.57,0.0030,0.00000,0.000,0.000,16.000,near_zero
1782477725.781253,4.364,hand-roll,False,0.00000,1.00,0.14,0.14,0.0007,0.00000,0.000,0.000,16.000,near_zero
1782477725.831521,4.414,hand-roll,False,0.00000,5.00,0.71,0.71,0.0037,0.00100,0.000,0.000,16.000,near_zero
1782477725.881733,4.464,hand-roll,False,0.00000,74.00,10.57,10.57,0.0554,0.00900,0.000,0.000,16.000,near_zero
1782477725.931690,4.514,hand-roll,False,0.00000,-156.00,-22.29,-22.29,-0.1167,0.01200,0.000,0.000,16.000,negative_erpm
1782477725.981778,4.564,hand-roll,False,0.00000,-3.00,-0.43,-0.43,-0.0022,0.01200,0.000,0.000,16.000,near_zero
1782477726.031884,4.614,hand-roll,False,0.00000,-26.00,-3.71,-3.71,-0.0194,-0.00300,0.000,0.000,16.000,near_zero
1782477726.081941,4.664,hand-roll,False,0.00000,8.00,1.14,1.14,0.0060,0.00000,0.000,0.000,16.000,near_zero
1782477726.131938,4.714,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00000,0.000,0.000,16.000,near_zero
1782477726.182343,4.765,hand-roll,False,0.00000,1.00,0.14,0.14,0.0007,-0.00100,0.000,0.000,16.000,near_zero
1782477726.232237,4.815,hand-roll,False,0.00000,-70.00,-10.00,-10.00,-0.0524,-0.00400,0.000,0.000,16.000,near_zero
1782477726.282278,4.865,hand-roll,False,0.00000,-60.00,-8.57,-8.57,-0.0449,-0.01800,0.000,0.000,16.000,near_zero
1782477726.332397,4.915,hand-roll,False,0.00000,-248.00,-35.43,-35.43,-0.1855,-0.01200,0.000,0.000,16.000,negative_erpm
1782477726.382471,4.965,hand-roll,False,0.00000,-142.00,-20.29,-20.29,-0.1062,0.00800,0.000,0.000,16.100,negative_erpm
1782477726.432510,5.015,hand-roll,False,0.00000,116.00,16.57,16.57,0.0868,0.00100,0.000,0.000,16.000,positive_erpm
1782477726.482667,5.065,hand-roll,False,0.00000,85.00,12.14,12.14,0.0636,0.00000,0.000,0.000,16.000,positive_erpm
1782477726.533013,5.115,hand-roll,False,0.00000,42.00,6.00,6.00,0.0314,0.00000,0.000,0.000,16.000,near_zero
1782477726.582992,5.165,hand-roll,False,0.00000,17.00,2.43,2.43,0.0127,0.00000,0.000,0.000,16.000,near_zero
1782477726.633054,5.216,hand-roll,False,0.00000,-129.00,-18.43,-18.43,-0.0965,-0.00900,0.000,0.000,16.000,negative_erpm
1782477726.683067,5.266,hand-roll,False,0.00000,-123.00,-17.57,-17.57,-0.0920,-0.01300,0.000,0.000,16.100,negative_erpm
1782477726.733140,5.316,hand-roll,False,0.00000,-100.00,-14.29,-14.29,-0.0748,-0.00800,0.000,0.000,16.000,negative_erpm
1782477726.783516,5.366,hand-roll,False,0.00000,11.00,1.57,1.57,0.0082,0.00000,0.000,0.000,16.000,near_zero
1782477726.833533,5.416,hand-roll,False,0.00000,45.00,6.43,6.43,0.0337,0.00100,0.000,0.000,16.000,near_zero
1782477726.883629,5.466,hand-roll,False,0.00000,64.00,9.14,9.14,0.0479,0.00100,0.000,0.000,16.000,near_zero
1782477726.933692,5.516,hand-roll,False,0.00000,74.00,10.57,10.57,0.0554,0.00000,0.000,0.000,16.000,near_zero
1782477726.983886,5.566,hand-roll,False,0.00000,134.00,19.14,19.14,0.1002,0.00500,0.000,0.000,16.000,positive_erpm
1782477727.033928,5.616,hand-roll,False,0.00000,-406.00,-58.00,-58.00,-0.3037,-0.01000,0.000,0.000,16.000,negative_erpm
1782477727.084067,5.667,hand-roll,False,0.00000,-1030.00,-147.14,-147.14,-0.7704,-0.00800,0.000,0.000,16.000,negative_erpm
1782477727.134110,5.717,hand-roll,False,0.00000,-897.00,-128.14,-128.14,-0.6710,-0.00200,0.000,0.000,16.100,negative_erpm
1782477727.184361,5.767,hand-roll,False,0.00000,70.00,10.00,10.00,0.0524,0.00000,0.000,0.000,16.000,near_zero
