timestamp_iso,elapsed_sec,target_duty,applied_duty,vesc_duty_now,erpm,motor_rpm,wheel_rpm,speed_mps,input_voltage,current_motor,current_in,temp_mos,temp_motor,event,note
2026-07-03T19:23:46.978,4.101119,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.070,0.000,25.20,24.40,,
2026-07-03T19:23:47.038,4.161129,0.000000,0.000000,0.000000,4.000,0.571,0.052,0.000272,15.000,0.020,0.000,25.20,24.40,,
2026-07-03T19:23:47.078,4.201278,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.20,24.40,,
2026-07-03T19:23:47.138,4.261150,0.000000,0.000000,0.000000,-4.000,-0.571,-0.052,-0.000272,15.000,-0.050,0.000,25.10,24.40,,
2026-07-03T19:23:47.178,4.301138,0.000000,0.000000,0.000000,-2.000,-0.286,-0.026,-0.000136,15.000,-0.050,0.000,25.10,24.50,,
2026-07-03T19:23:47.238,4.361144,0.000000,0.000000,0.000000,1.000,0.143,0.013,0.000068,15.000,0.070,0.000,25.10,24.50,,
2026-07-03T19:23:47.278,4.401054,0.000000,0.000000,0.000000,2.000,0.286,0.026,0.000136,15.000,0.010,0.000,25.10,24.50,,
2026-07-03T19:23:47.338,4.461108,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.010,0.000,25.20,24.40,,
2026-07-03T19:23:47.378,4.501061,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.10,24.40,,
2026-07-03T19:23:47.438,4.561300,0.000000,0.000000,0.000000,-2.000,-0.286,-0.026,-0.000136,15.000,-0.050,0.000,25.20,24.40,,
2026-07-03T19:23:47.478,4.601089,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.010,0.000,25.10,24.40,,
2026-07-03T19:23:47.538,4.661154,0.000000,0.000000,0.000000,2.000,0.286,0.026,0.000136,15.000,0.040,0.000,25.10,24.40,,
2026-07-03T19:23:47.578,4.701095,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.030,0.000,25.00,24.50,,
2026-07-03T19:23:47.638,4.761130,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.070,0.000,25.20,24.40,,
2026-07-03T19:23:47.678,4.801046,0.000000,0.000000,0.000000,-3.000,-0.429,-0.039,-0.000204,15.000,-0.040,0.000,25.20,24.40,,
2026-07-03T19:23:47.738,4.861116,0.000000,0.000000,0.000000,4.000,0.571,0.052,0.000272,15.000,0.040,0.000,25.20,24.40,,
2026-07-03T19:23:47.778,4.901075,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.030,0.000,25.10,24.40,,
2026-07-03T19:23:47.838,4.961133,0.000000,0.000000,0.000000,-3.000,-0.429,-0.039,-0.000204,15.000,-0.050,0.000,25.20,24.40,,
2026-07-03T19:23:47.878,5.001112,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.020,0.000,25.00,24.40,,
2026-07-03T19:23:47.938,5.061130,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.040,0.000,25.20,24.50,,
2026-07-03T19:23:47.978,5.101145,0.000000,0.000000,0.000000,-3.000,-0.429,-0.039,-0.000204,15.000,-0.070,0.000,25.10,24.50,,
2026-07-03T19:23:48.038,5.161126,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,14.900,-0.030,0.000,25.10,24.50,,
2026-07-03T19:23:48.078,5.201124,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.060,0.000,25.10,24.50,,
2026-07-03T19:23:48.138,5.261158,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.020,0.000,25.10,24.40,,
2026-07-03T19:23:48.178,5.301224,0.000000,0.000000,0.000000,-2.000,-0.286,-0.026,-0.000136,15.000,-0.090,0.000,25.10,24.40,,
2026-07-03T19:23:48.238,5.361132,0.000000,0.000000,0.000000,-1.000,-0.143,-0.013,-0.000068,15.000,-0.040,0.000,25.20,24.40,,
2026-07-03T19:23:48.278,5.401081,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.010,0.000,25.10,24.40,,
2026-07-03T19:23:48.338,5.460997,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.20,24.40,,
2026-07-03T19:23:48.378,5.501094,0.000000,0.000000,0.000000,-2.000,-0.286,-0.026,-0.000136,15.000,-0.170,0.000,25.20,24.40,,
2026-07-03T19:23:48.438,5.561246,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.020,0.000,25.20,24.40,,
2026-07-03T19:23:48.478,5.601085,0.000000,0.000000,0.000000,-2.000,-0.286,-0.026,-0.000136,15.000,-0.020,0.000,25.20,24.40,,
2026-07-03T19:23:48.538,5.661162,0.000000,0.000000,0.000000,-1.000,-0.143,-0.013,-0.000068,15.000,-0.070,0.000,25.10,24.40,,
2026-07-03T19:23:48.578,5.701148,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.20,24.40,,
2026-07-03T19:23:48.638,5.761172,0.000000,0.000000,0.000000,-4.000,-0.571,-0.052,-0.000272,15.000,-0.040,0.000,25.20,24.40,,
2026-07-03T19:23:48.678,5.801103,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.010,0.000,25.10,24.40,,
2026-07-03T19:23:48.738,5.861141,0.000000,0.000000,0.000000,1.000,0.143,0.013,0.000068,15.000,-0.010,0.000,25.10,24.40,,
2026-07-03T19:23:48.778,5.901048,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.030,0.000,25.10,24.40,,
2026-07-03T19:23:48.838,5.961180,0.000000,0.000000,0.000000,-1.000,-0.143,-0.013,-0.000068,15.000,-0.030,0.000,25.20,24.40,,
2026-07-03T19:23:48.878,6.001027,0.000000,0.000000,0.000000,-1.000,-0.143,-0.013,-0.000068,15.000,0.000,0.000,25.20,24.50,,
2026-07-03T19:23:48.938,6.061157,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.020,0.000,25.10,24.50,,
2026-07-03T19:23:48.978,6.101142,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.010,0.000,25.10,24.50,,
2026-07-03T19:23:49.038,6.161167,0.000000,0.000000,0.000000,-1.000,-0.143,-0.013,-0.000068,15.000,0.030,0.000,25.10,24.40,,
2026-07-03T19:23:49.079,6.201426,0.000000,0.000000,0.000000,-2.000,-0.286,-0.026,-0.000136,15.000,-0.030,0.000,25.20,24.50,,
2026-07-03T19:23:49.138,6.261197,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.010,0.000,25.10,24.50,,
2026-07-03T19:23:49.178,6.301227,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.010,0.000,25.20,24.50,,
2026-07-03T19:23:49.238,6.361135,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.010,0.000,25.20,24.50,,
2026-07-03T19:23:49.278,6.401046,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.10,24.50,,
2026-07-03T19:23:49.338,6.461164,0.000000,0.000000,0.000000,-1.000,-0.143,-0.013,-0.000068,15.000,-0.010,0.000,25.20,24.50,,
2026-07-03T19:23:49.378,6.501072,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.020,0.000,25.00,24.50,,
2026-07-03T19:23:49.439,6.561325,0.000000,0.000000,0.000000,-2.000,-0.286,-0.026,-0.000136,15.000,0.010,0.000,25.10,24.50,,
2026-07-03T19:23:49.478,6.601021,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.020,0.000,25.20,24.40,,
2026-07-03T19:23:49.538,6.661052,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.060,0.000,25.20,24.40,,
2026-07-03T19:23:49.578,6.701064,0.000000,0.000000,0.000000,-1.000,-0.143,-0.013,-0.000068,15.000,-0.050,0.000,25.10,24.40,,
2026-07-03T19:23:49.638,6.761051,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.010,0.000,25.20,24.40,,
2026-07-03T19:23:49.678,6.800988,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.030,0.000,25.10,24.40,,
2026-07-03T19:23:49.738,6.861020,0.000000,0.000000,0.000000,-1.000,-0.143,-0.013,-0.000068,15.000,-0.020,0.000,25.30,24.40,,
