time_sec,ros_time_sec,data_valid,vesc_valid,vehicle_valid,rc_valid,safety_valid,vesc_age_ms,vehicle_age_ms,rc_age_ms,safety_age_ms,mode,estop_active,manual_override,timeout_active,rc_ch1,rc_ch2,rc_ch5,rc_ch6,target_duty,limited_duty,final_duty,vesc_duty,target_steering,final_steering,speed_mps,speed_kph,accel_mps2,erpm,motor_rpm,wheel_rpm,battery_voltage,voltage_drop,input_current,motor_current,vesc_temp,motor_temp,fault_code,duty_limit_active,limit_reason
2.637416450999808,1783872603.6144454,True,True,True,False,False,3.3356659987475723,15.38617299956968,nan,nan,UNKNOWN,False,False,False,nan,nan,nan,-1,nan,nan,nan,0.0,-0.29338282346725464,nan,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.08,31.9,32.4,0.0,False,NONE
2.6910276060007163,1783872603.6681304,True,True,True,True,True,7.77920099972107,6.635556999754044,5.524713000340853,3.684826999233337,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.30871739983558655,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.08,32.0,32.4,0.0,False,MANUAL_OVERRIDE
2.7360088500008715,1783872603.7131717,True,True,True,True,True,8.04397499996412,4.90853700102889,3.7968619999446673,2.7731240006687585,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.31264397501945496,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.5,1.9000000000000004,0.0,-0.25,31.9,32.4,0.0,False,MANUAL_OVERRIDE
2.7905837730013445,1783872603.7676115,True,True,True,True,True,11.864070000228821,6.7952730005345074,11.594112000238965,11.214965999897686,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.316855251789093,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.5,1.9000000000000004,0.0,-0.1,31.9,32.4,0.0,False,MANUAL_OVERRIDE
2.833822862001398,1783872603.81085,True,True,True,True,True,12.465045001590624,12.186605999886524,11.879239000336383,11.492733001432498,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.3183070719242096,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.15,32.0,32.4,0.0,False,MANUAL_OVERRIDE
2.8836837480012036,1783872603.8607085,True,True,True,True,True,4.9332750004396075,3.6114499998802785,3.357044000949827,2.9343450005399063,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.31854984164237976,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.18,32.0,32.4,0.0,False,MANUAL_OVERRIDE
2.93445979200078,1783872603.9114861,True,True,True,True,True,13.791733999823919,13.53544000085094,13.331338999705622,12.970370000402909,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.31881019473075867,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.14,32.0,32.4,0.0,False,MANUAL_OVERRIDE
2.9842832680005813,1783872603.9613075,True,True,True,True,True,5.8297119994676905,18.34714299911866,5.634122999254032,0.792339000327047,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.3189889192581177,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.15,32.1,32.4,0.0,False,MANUAL_OVERRIDE
3.033686734999719,1783872604.0107112,True,True,True,True,True,12.567735999255092,12.28680099848134,12.084011999832,11.719874999471358,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.3087795078754425,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.15,32.1,32.4,0.0,False,MANUAL_OVERRIDE
3.08689298399986,1783872604.063915,True,True,True,True,True,5.329796998921665,1.2407670001266524,0.9565039999870351,0.5718550000892719,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.30211368203163147,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.17,32.1,32.4,0.0,False,MANUAL_OVERRIDE
3.1365526160006993,1783872604.1135821,True,True,True,True,True,17.752632000338053,16.803808999611647,16.605500000878237,16.202193999561132,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.2949645519256592,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.09,32.1,32.4,0.0,False,MANUAL_OVERRIDE
3.184934905000773,1783872604.1619647,True,True,True,True,True,5.30765099938435,24.100373999317526,5.037660999732907,4.611121999914758,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.31306102871894836,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.5,1.9000000000000004,0.0,-0.15,32.0,32.4,0.0,False,MANUAL_OVERRIDE
3.236988390000988,1783872604.2140126,True,True,True,True,True,17.620309999983874,17.37227200101188,17.176523000671295,16.52569100042456,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.33246952295303345,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.1,32.0,32.4,0.0,False,MANUAL_OVERRIDE
3.2847151740006666,1783872604.261738,True,True,True,True,True,5.254785999568412,4.214856000544387,5.015931999878376,4.015459000584087,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.32382699847221375,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.1,32.0,32.4,0.0,False,MANUAL_OVERRIDE
3.3354014249998727,1783872604.3124251,True,True,True,True,True,16.126928998346557,15.08680699953402,15.894570999080315,14.887569999700645,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.309227854013443,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.08,31.9,32.4,0.0,False,MANUAL_OVERRIDE
3.386355298000126,1783872604.363379,True,True,True,True,True,2.69757099886192,2.4037719995249063,1.9964659986726474,1.2505599988799077,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.30548959970474243,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.08,31.9,32.4,0.0,False,MANUAL_OVERRIDE
3.4423836000005394,1783872604.4194117,True,True,True,True,True,23.29337800074427,22.667826000542846,22.104163999756565,21.696346000680933,MANUAL,False,True,False,1513.0,1497.0,2001.0,-1.0,0.0,0.0,0.0,0.0,-0.30209097266197205,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.5,1.9000000000000004,0.0,-0.1,32.0,32.4,0.0,False,MANUAL_OVERRIDE
3.4862645299999713,1783872604.4632933,True,True,True,True,True,7.310101998882601,6.459680998887052,7.06475199876877,5.9160189994145185,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.30122074484825134,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.15,31.9,32.4,0.0,False,MANUAL_OVERRIDE
3.5337753410003643,1783872604.5108025,True,True,True,True,True,12.584791998961009,12.312241000472568,12.10529200034216,11.57091099958052,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.29530054330825806,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.14,32.0,32.4,0.0,False,MANUAL_OVERRIDE
3.583689091999986,1783872604.5607123,True,True,True,True,True,1.5634310002496932,18.119233998731943,1.252222999028163,0.8419730002060533,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.28732535243034363,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.16,32.1,32.4,0.0,False,MANUAL_OVERRIDE
3.640411492000567,1783872604.6174412,True,True,True,True,True,19.084153000221704,18.24637299978349,18.843474999812315,17.107847999795922,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.3069410026073456,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.5,1.9000000000000004,0.0,-0.13,31.9,32.4,0.0,False,MANUAL_OVERRIDE
3.6836609180008963,1783872604.6606882,True,True,True,True,True,3.9177290000225184,1.378466000460321,3.6928280005668057,0.9487919996900018,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.32797881960868835,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.5,1.9000000000000004,0.0,-0.23,32.1,32.4,0.0,False,MANUAL_OVERRIDE
3.734900622001078,1783872604.71193,True,True,True,True,True,15.574179000395816,14.234592999855522,15.314588001274387,14.931923000403913,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.3275723457336426,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.5,1.9000000000000004,0.0,-0.23,32.1,32.4,0.0,False,MANUAL_OVERRIDE
3.78449042900138,1783872604.761516,True,True,True,True,True,3.708124000695534,2.417052000964759,3.4523419999459293,3.050476001590141,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.32380664348602295,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.5,1.9000000000000004,0.0,-0.17,31.9,32.4,0.0,False,MANUAL_OVERRIDE
3.8338368060012726,1783872604.8108659,True,True,True,True,True,14.683467999930144,12.344562001089798,14.458727000601357,14.04889300101786,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.31976789236068726,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.19,32.0,32.4,0.0,False,MANUAL_OVERRIDE
3.883735549001358,1783872604.8607628,True,True,True,True,True,5.216098001255887,4.42798200128891,4.993500000637141,3.9825630010454915,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.2903311550617218,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.15,32.0,32.4,0.0,False,MANUAL_OVERRIDE
3.9338475770000514,1783872604.9108725,True,True,True,True,True,14.631338999606669,13.045091998719727,14.415941999686765,13.98588299889525,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.301113098859787,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.15,32.0,32.4,0.0,False,MANUAL_OVERRIDE
3.985851780000303,1783872604.9628737,True,True,True,True,True,6.604484000490629,5.619628000204102,1.284383999518468,0.7992840000952128,MANUAL,False,True,False,1513.0,1497.0,2000.0,-1.0,0.0,0.0,0.0,0.0,-0.3130207657814026,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.6,1.8000000000000007,0.0,-0.14,32.1,32.4,0.0,False,MANUAL_OVERRIDE
